Topic,TimeQueried,Video_Title,Video_ID,Published_AT,Duration,ViewCount,LikeCount,DislikeCount,favoriteCount,Definition,Caption,Zscore_Trend,Score
Machine Learning,2020-08-22 18:04:41,Introduction to Machine Learning | 365 Data Science Online Course,ZgXSXU8lRgU,2020-07-22T15:00:11Z,3678,5318,200,5,0,hd,True,0,1.000172908
Machine Learning,2020-08-22 0:45:34,Python Machine Learning - Class 10 | Advanced Machine Learning Example | Machine Learning | Edureka,iZFGBF9Q9aA,2020-08-16T06:47:21Z,854,4063,82,0,0,hd,False,1,1.0001626190000001
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 15. 머신러닝의 분류,Z8tZjIOptZI,2020-08-17T13:39:14Z,282,3403,91,0,0,hd,False,1,1.000153344
Machine Learning,2020-08-22 0:45:34,Covid19 Machine Learning Prediction and Forecasting | Time Series Analysis | Codegnan,1yG4mn3Tv70,2020-04-28T07:17:31Z,9028,4154,119,2,0,hd,False,1,1.000148821
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 17. 회귀,qT8SxIBx-dE,2020-08-17T13:40:05Z,128,3219,71,0,0,hd,False,1,1.0001334720000001
Machine Learning,2020-08-22 0:45:34,Python Machine Learning - Class 2 | Statistics For Machine Learning | Machine Learning | Edureka,myUfo-Eejpo,2020-08-15T05:31:26Z,1329,3694,142,3,0,hd,False,1,1.000132981
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 16. 지도학습,hnc1DGz9UCU,2020-08-17T13:39:47Z,291,3044,74,0,0,hd,False,1,1.000131484
Machine Learning,2020-08-22 18:04:41,!BB - Ep1 &quot;Learn Machine Learning&quot;,QXB1ytG95gs,2019-05-07T16:19:32Z,1034,2131,95,0,0,hd,True,0,1.000125219
Machine Learning,2020-08-22 0:45:34,CFA Level II: 2020 Quantitative Methods - Machine Learning,ddmo_wLhF2Y,2020-06-20T14:26:13Z,2678,2832,72,0,0,hd,False,1,1.000124749
Machine Learning,2020-08-22 0:45:34,Machine Learning: The Secret to Understanding Massive Volumes of Data,CrQS2NSObxQ,2020-08-17T21:40:50Z,1370,7369,3,3,0,hd,True,0,1.000116365
Machine Learning,2020-08-22 0:45:34,Top 10 Machine Learning Projects | Machine Learning Projects For Beginners | Simplilearn,sj1-OO5AGmc,2020-05-12T14:54:52Z,1080,8085,197,11,0,hd,False,1,1.000105134
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 20. 연관규칙학습,k2o3pe_qy4Y,2020-08-18T13:39:23Z,160,2327,57,0,0,hd,False,1,1.000100844
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 12. 표,dzNsDGXuCBg,2020-08-16T12:47:45Z,280,3967,90,3,0,hd,False,1,1.000099743
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 23. 머신러닝 지도,9HnAVKPk_bg,2020-08-19T12:20:34Z,229,2395,46,0,0,hd,False,1,1.000094064
Machine Learning,2020-08-22 0:45:34,"Methods 101: What is machine learning, and how does it work?",A4KIW4O8bYM,2020-06-16T15:49:04Z,236,2881,24,0,0,hd,True,0,1.000089088
Machine Learning,2020-08-22 0:45:34,Machine learning 1 - 24. 수업을 마치며,2hEExCbNUnA,2020-08-19T12:20:47Z,187,2492,94,2,0,hd,False,1,1.000088861
Machine Learning,2020-08-22 18:04:41,Pentagon Space | Introduction | Niche Technology | Artificial Intelligence Course | Machine Learning,zKB3W_XSVbI,2020-08-17T11:59:51Z,413,731,90,0,0,hd,False,1,1.000087044
Machine Learning,2020-08-22 0:45:34,Coronavirus Outbreak Prediction Using Machine Learning | Predicted vs Actual | Simplilearn,sHWKN5dakPw,2020-03-18T15:10:46Z,1864,86320,737,117,0,hd,False,1,1.000083054
Machine Learning,2020-08-22 0:45:34,Deep Learning With Python | Deep Learning Tutorial For Beginners | Learn Deep Learning | Simplilearn,QATEjfH4DsI,2020-08-20T10:34:03Z,2946,1044,73,0,0,hd,False,1,1.000081665
Machine Learning,2020-08-22 0:45:34,Machine Learning / Computer Vision-based Visual Quality Inspection,UY6xbrcViVw,2020-01-13T11:05:28Z,134,3264,31,1,0,hd,False,1,1.000081635
Machine Learning,2020-08-22 0:45:34,Python Machine Learning - Class 7 | Data Modeling - Training The Model  | Machine Learning | Edureka,X_XpOk1miIY,2020-08-16T05:25:06Z,1120,2294,79,2,0,hd,False,1,1.0000724859999999
Machine Learning,2020-08-22 0:45:34,"Python Machine Learning - Class 3 | Data Exploration - Extract, Transform, Load | Edureka",VFGzwvJMBnw,2020-08-15T06:01:45Z,971,1898,54,1,0,hd,False,1,1.000065797
Machine Learning,2020-08-22 0:45:34,Python Machine Learning - Class 4 |  Data Exploration - Visualization | Machine Learning | Edureka,laCZqS2Uzc4,2020-08-15T06:34:42Z,1031,2003,50,1,0,hd,False,1,1.0000653
Machine Learning,2020-08-22 0:45:34,Software Engineering or Machine Learning: What&#39;s a better career?,FkqF2Nq062o,2020-08-13T17:15:16Z,770,495,65,0,0,hd,False,1,1.000062057
Machine Learning,2020-08-22 0:45:34,Machine Learning using Raspberry Pi: AlphaGo Edition,e5jCE1fdLpI,2020-04-04T00:31:14Z,372,5212,203,10,0,hd,False,1,1.000061503
Machine Learning,2020-08-22 0:45:34,Facial Recognition | How does Facial Recognition work? | Machine Learning Applications | Edureka,GHx_2AN47ic,2020-07-23T18:26:10Z,140,5949,140,9,0,hd,False,1,1.000053419
Machine Learning,2020-08-22 0:45:34,IOT with Machine Learning | Bannari Amman Engineering College | Pantech Live Webinar,xeNSDSwf9tU,2020-08-21T06:49:16Z,2827,2024,91,3,0,hd,False,1,1.0000528579999999
Machine Learning,2020-08-22 0:45:34,Lesson 3 - Deep Learning for Coders (2020),5L3Ao5KuCC4,2020-08-21T17:59:51Z,7583,1288,25,0,0,hd,True,0,1.000050788
Machine Learning,2020-08-22 0:45:34,Building a Simple Machine Learning Web App (Boston Housing) in Python (Streamlit Tutorial Part 6),z5HfbXORZsg,2020-08-21T07:11:39Z,731,497,43,0,0,hd,False,1,1.000045211
Machine Learning,2020-08-22 0:45:34,Soft Actor Critic is Easy in PyTorch | Complete Deep Reinforcement Learning Tutorial,ioidsRlf79o,2020-08-19T18:40:40Z,3751,774,59,1,0,hd,False,1,1.00004207
Machine Learning,2020-08-22 0:45:34,What Are GANs? | Generative Adversarial Networks Explained | Deep Learning With Python | Edureka,5g1eXmQtl0E,2020-02-17T04:07:44Z,853,23876,386,38,0,hd,False,1,1.000037568
Machine Learning,2020-08-22 0:45:34,DAY-3: Online STC on “Applications of Machine Learning in the Advancements of Computer Science”,SOMrVkEw8BM,2020-08-19T11:42:48Z,10086,843,50,1,0,hd,False,1,1.000036851
Machine Learning,2020-08-22 0:45:34,Machine Learning with TensorFlow in JavaScript (with Jason Mayes) — Learn With Jason,WIHZ7kjJ35o,2020-08-19T18:05:57Z,5226,515,31,0,0,hd,False,1,1.0000364370000001
Machine Learning,2020-08-22 0:45:34,Machine Learning And Career Opportunities,_bbjZ_MB5Xs,2020-08-18T13:29:23Z,4800,994,68,2,0,hd,False,1,1.0000321559999998
Machine Learning,2020-08-22 0:45:34,Multiple Linear Regression | Machine Learning with Python Tutorials (2020) p.2,BETGdxOA1ss,2020-08-21T14:15:51Z,1599,197,20,0,0,hd,False,1,1.000020191
Machine Learning,2020-08-22 0:45:34,1. Differences: Deep Learning vs Neural Network vs Machine Learning vs AI vs Data Science,XQqUs8mgvDM,2020-08-21T11:16:02Z,692,119,18,0,0,hd,False,1,1.0000167420000001
Machine Learning,2020-08-22 0:45:34,Hand Gesture Recognition using Deep Learning | Machine Learning Final Year Project Computer Science,6UJZ4WKQS2U,2020-08-18T09:00:01Z,554,265,12,0,0,hd,False,1,1.000015715
Machine Learning,2020-08-22 0:45:34,Reinforcement Learning — JAN PETERS,IEYCk5nt4G8,2020-08-19T22:22:25Z,7600,208,13,0,0,hd,False,1,1.000015085
Machine Learning,2020-08-22 0:45:34,R1 IR. Haakzaal | Hanna Meyer: &quot;Machine learning in remote sensing applications&quot;,hI_s7rzEb4w,2020-08-19T14:10:49Z,6905,234,12,0,0,hd,False,1,1.000014954
Machine Learning,2020-08-22 0:45:34,Demo of Oracle Machine Learning Notebooks,EgxKYQ8paCw,2020-08-19T16:13:44Z,506,268,10,0,0,hd,False,1,1.000014252
Machine Learning,2020-08-22 0:45:34,Deploy and Serve Model from Azure Databricks onto Azure Machine Learning,BkgSE3q7nh0,2020-08-20T15:30:28Z,1580,418,3,0,0,hd,False,1,1.000012556
Machine Learning,2020-08-22 0:45:34,Machine Learning Final Year Project Computer Science 2020 | Image Processing using Python Projects,mxgsG2SQoIc,2020-08-21T14:30:05Z,736,131,11,0,0,hd,False,1,1.00001166
Machine Learning,2020-08-22 0:45:34,Mission: Predictable - A Virtual Machine Learning Hackathon Live Judging &amp; Awards Ceremony,8IVsd6r0FGc,2020-08-20T20:06:12Z,8567,71,10,0,0,hd,False,1,1.000009421
Machine Learning,2020-08-22 0:45:34,Machine Learning na Segurança da TI,zUUVXpxkenA,2020-08-21T15:40:46Z,534,20,10,0,0,hd,False,1,1.00000817
Machine Learning,2020-08-22 0:45:34,Machine Learning Tutorial Python NumPy : 23. Array Manipulation | Adding Arrays | Resize | Append,rZbjDZPEtAI,2020-08-19T11:49:00Z,708,69,6,0,0,hd,False,1,1.0000063
Machine Learning,2020-08-22 0:45:34,Needed Skills for AI &amp; Machine Learning | Deep Learning for NLP and Speech Recognition,Lh1vu7AAG6I,2020-08-20T12:15:01Z,152,47,6,0,0,hd,False,1,1.00000576
Machine Learning,2020-08-22 0:45:34,Resource-Efficient Deep Learning Model Selection on Apache Spark,9yIJvT5U4a4,2020-08-21T15:48:27Z,1205,67,3,0,0,hd,False,1,1.000003947
Machine Learning,2020-08-22 0:45:34,Score predictive analytic machine learning model using SPSS Modeler: Cloud Pak for Data as a Service,rhrP-Slgeps,2020-08-20T19:13:38Z,433,84,2,0,0,hd,False,1,1.000003596
Machine Learning,2020-08-22 0:45:34,Use a machine learning predictive model with streaming patient data: Cloud Pak for Data as a Service,I0Zob8EPoUc,2020-08-19T21:13:24Z,385,62,2,0,0,hd,False,1,1.000003057
Machine Learning,2020-08-22 0:45:34,Day 2: Machine Learning Technologies for Social Media Analytics,APK48eyuVxA,2020-08-20T09:08:21Z,8010,97,0,0,0,hd,False,1,1.000002379
Machine Learning,2020-08-22 0:45:34,Lesson 5 - Deep Learning for Coders (2020),krIVOb23EH8,2020-08-21T17:59:51Z,7670,658,11,1,0,hd,True,0,1.000002363
Machine Learning,2020-08-22 0:45:34,Deep Learning  &amp; Гүн Сургалт (1),PG-rXDHzAAI,2020-08-21T03:05:34Z,1385,19,2,0,0,hd,False,1,1.000002002
Machine Learning,2020-08-22 0:45:34,FREE Season 13 | Day 1 | Deep Learning Basic and Overview  | Forsk Coding School,UzktnkE0wD4,2020-08-17T15:35:55Z,8377,685,38,2,0,hd,False,1,1.000001539
Machine Learning,2020-08-22 0:45:34,Machine Learning With Python - Webinar,ACRgfcOoqW8,2020-08-21T09:38:24Z,4743,27,1,0,0,hd,False,1,1.00000143
Machine Learning,2020-08-22 0:45:34,Silent Hill FMV 6 Alessa in Boiler Room (4K - AI Machine Learning Upscaling),R3HYti9q8rk,2020-08-21T02:37:37Z,17,8,1,0,0,hd,False,1,1.000000964
Machine Learning,2020-08-22 0:45:34,Whiteboard Technical Series: Reinforcement Learning,ONKWrJ5koxU,2020-08-21T17:18:09Z,244,31,0,0,0,hd,False,1,1.00000076
Machine Learning,2020-08-22 0:45:34,"Introducción al Aprendizaje Automático (Machine Learning), por Emilio Crudele",6OMTsOUZn-g,2019-01-31T21:19:38Z,1337,1471,40,3,0,hd,False,1,1.00000013
Machine Learning,2020-08-22 0:45:34,[8K AI] Cyberpunk 2077 - Lifepaths | Machine Learning AI Upscale,gRakbLd4_jw,2020-08-18T17:38:58Z,246,1321,52,4,0,hd,False,1,0.9999834443000001
Machine Learning,2020-08-22 0:45:34,Webinar on Machine Learning,kLG3Zre0ua0,2020-08-07T15:16:53Z,2361,4483,194,13,0,hd,False,1,0.9999700467
Machine Learning,2020-08-22 0:45:34,The Deep End of Deep Learning | Hugo Larochelle | TEDxBoston,dz_jeuWx3j0,2016-10-12T19:08:03Z,1080,186532,1726,267,0,hd,False,1,0.9999670178
Machine Learning,2020-08-22 0:45:34,Best Laptop for Machine Learning and Deep Learning | Machine Learning Training | Edureka,asDixH06s28,2019-11-27T14:00:13Z,625,45159,740,82,0,hd,False,1,0.9998536358
Machine Learning,2020-08-22 0:45:34,Lecture 4 - Perceptron &amp; Generalized Linear Model | Stanford CS229: Machine Learning (Autumn 2018),iZTeva0WSTQ,2020-04-17T20:08:49Z,4922,24627,262,45,0,hd,True,0,0.9998052068000001
Machine Learning,2020-08-22 0:45:34,Bias-Variance In Machine Learning | Bias Variance Trade Off | Machine Learning Training | Edureka,Yl8vbEcWxOc,2020-01-16T04:18:40Z,551,10168,195,27,0,hd,False,1,0.9997991353
Machine Learning,2020-08-22 0:45:34,How To Make Money in (2020) With AI and Machine Learning || startup ideas for AI and ML [2020],OLc_-cF8V3U,2020-01-22T18:48:06Z,532,12245,269,38,0,hd,True,0,0.9996624629
Machine Learning,2020-08-22 0:45:34,Deep Blue Sea 3,rU80sKPdPcQ,2020-08-17T18:32:04Z,6004,0,195,24,0,hd,True,0,0.9996164275
Machine Learning,2020-08-22 0:45:34,A.I. Artificial Intelligence,vGXL8OQD4UY,2014-04-13T05:18:40Z,8747,0,243,32,0,hd,True,0,0.9994755147
Machine Learning,2020-08-22 18:04:41,A.I. Artificial Intelligence,vGXL8OQD4UY,2014-04-13T05:18:40Z,8747,0,243,32,0,hd,True,0,0.9994755147
Machine Learning,2020-08-22 0:45:34,Machine Learning: Como fazer sua primeira máquina de aprendizado usando Python,iYg-2sEC3NY,2017-07-30T18:53:13Z,998,55699,1281,134,0,hd,False,1,0.9993720617
Machine Learning,2020-08-22 0:45:34,Todos podemos aprender Machine learning,7ClLKBUvmRk,2017-10-08T14:58:51Z,888,258697,7447,572,0,hd,False,1,0.9993527079000001
Machine Learning,2020-08-22 0:45:34,A Day In The Life Of A Machine Learning Engineer | Learning Intelligence 36,Eaj7pNeIQhs,2018-07-21T14:32:52Z,547,149112,1753,375,0,hd,False,1,0.9966700567
Machine Learning,2020-08-22 0:45:34,Machine Learning and Human Bias,59bMh59JQDo,2017-08-25T16:41:47Z,153,868081,21004,1991,0,hd,True,0,0.9931764423999999
Machine Learning,2020-08-22 18:04:41,Machine Learning and Human Bias,59bMh59JQDo,2017-08-25T16:41:47Z,153,868197,21008,1992,0,hd,True,0,0.9931601373000001
Machine Learning,2020-08-22 0:45:34,Lecture 1 | Machine Learning (Stanford),UzxYlbK2c7E,2008-07-23T01:58:21Z,4120,2429721,14037,284,0,sd,False,1,0.8140584728
Machine Learning,2020-08-22 0:45:34,Lecture 01 - The Learning Problem,mbyG85GZ0PI,2012-08-28T16:49:58Z,4888,1072889,8881,86,0,sd,True,0,0.7812220844
Machine Learning,2020-08-22 0:45:34,(ML 1.1) Machine learning - overview and applications,yDLKJtOVx5c,2011-06-09T18:16:11Z,536,317531,1223,17,0,sd,False,1,0.7583489865999999
Machine Learning,2020-08-22 0:45:34,Scikit-Learn Course - Machine Learning in Python Tutorial,pqNCD_5r0IU,2020-06-23T15:56:49Z,10465,41674,1370,30,0,sd,False,1,0.7514075137999999
Machine Learning,2020-08-22 0:45:34,Uber Driver to Machine Learning Engineer in 9 Months! (How He Did It),hO_YKK_0Qck,2020-07-16T02:00:09Z,4112,7532,444,8,0,sd,False,1,0.7503479229000001
Machine Learning,2020-08-22 0:45:34,Apa itu Machine Learning? Inilah cara mudah memahami Machine Learning,-G5-kHF57OU,2019-03-17T16:53:35Z,500,9845,210,4,0,sd,False,1,0.7503138353000001
Machine Learning,2020-08-22 0:45:34,MFML 001 - What is machine learning?,L1AiQwxkX7A,2020-08-07T16:06:12Z,104,4708,125,1,0,sd,True,0,0.7501892379999999
Machine Learning,2020-08-22 0:45:34,Getting started with Machine Learning | Python For Machine Learning | Great Learning,B_uaDjA0nng,2020-08-19T07:40:13Z,3901,2688,184,6,0,sd,False,1,0.7500738970999999
Machine Learning,2020-08-22 0:45:34,Statistics for Machine Learning - 2 | Lec 16 | Machine Learning | GATE CSE 2021 Exam,KJy7cZpjrWk,2020-08-21T17:07:07Z,3756,60,10,1,0,sd,False,1,0.7499869292
Machine Learning,2020-08-22 0:45:34,Statistics for Machine Learning - 1 | Lec 15 | Machine Learning | GATE CSE 2021 Exam,muMQpI7U0eU,2020-08-20T17:08:52Z,3649,106,10,2,0,sd,False,1,0.7499658356000001
Machine Learning,2020-08-22 0:45:34,A.I. Learns to play Snake using Deep Q Learning,-NJ9frfAWRo,2019-07-13T01:56:53Z,915,2845130,126874,2103,0,hd,False,0,0.6204789528
Machine Learning,2020-08-22 0:45:34,Google&#39;s Deep Mind Explained! - Self Learning A.I.,TnUYcTuZJpM,2016-05-02T06:02:21Z,825,3393274,65944,2021,0,hd,False,0,0.5889529207
Machine Learning,2020-08-22 0:45:34,AI learns to play snake using Genetic Algorithm and Deep learning,3bhP7zulFfY,2017-12-08T03:54:14Z,403,3084338,47905,1720,0,hd,False,0,0.5742117656
Machine Learning,2020-08-22 18:04:41,Machine Learning: como ensinar uma máquina a aprender | Nerdologia Tech,mhe5e2B9bL8,2018-08-30T14:00:05Z,611,334829,37033,189,0,hd,False,0,0.5324516119
Machine Learning,2020-08-22 18:04:41,🖥️ TRAINING MY FIRST MACHINE LEARNING GAME! (2/4),OpodKCR6P-M,2017-12-17T18:30:01Z,904,665845,22033,319,0,hd,False,0,0.5261616866
Machine Learning,2020-08-22 0:45:34,🖥️ HOW TO GET STARTED WITH MACHINE LEARNING!,I74ymkoNTnw,2018-02-20T18:00:01Z,622,710000,36488,928,0,hd,False,0,0.5248123204999999
Machine Learning,2020-08-22 18:04:41,Machine Learning: Living in the Age of AI | A WIRED Film,ZJixNvx9BAc,2019-06-20T16:00:06Z,2477,862490,16338,541,0,hd,False,0,0.5216777022
Machine Learning,2020-08-22 0:45:34,Lec 00 - Machine/Deep learning 수업의 개요와 일정,BS6O0zOGX4E,2016-03-21T12:23:40Z,605,634756,2446,19,0,hd,False,0,0.517023796
Machine Learning,2020-08-22 18:04:41,Tensorflow and deep learning - without a PhD by Martin Görner,vq2nnJ4g6N0,2016-11-09T06:15:48Z,9353,554003,8040,155,0,hd,False,0,0.5163170853
Machine Learning,2020-08-22 0:45:34,Is this the BEST BOOK on Machine Learning? Hands On Machine Learning Review,1RiFIYwuwHM,2019-01-24T17:00:00Z,331,406102,13331,197,0,hd,False,0,0.5158197109
Machine Learning,2020-08-22 0:45:34,MIT 6.S191 (2018): Introduction to Deep Learning,JN6H4rQvwgY,2018-02-02T04:12:05Z,2560,492553,9002,162,0,hd,False,0,0.5153932268
Machine Learning,2020-08-22 18:04:41,This Guy Made a Machine Learning RuneScape PVP Bot,D9e0McRUhvA,2019-10-26T22:53:00Z,611,646456,8755,400,0,hd,False,0,0.5136892622
Machine Learning,2020-08-22 0:45:34,"Loading in your own data - Deep Learning basics with Python, TensorFlow and Keras p.2",j-3vuBynnOE,2018-08-18T13:50:58Z,1131,428140,5872,70,0,hd,False,0,0.5134541816
Machine Learning,2020-08-22 0:45:34,Support Vector Machine (SVM) - Fun and Easy Machine Learning,Y6RRHw9uN9o,2017-08-15T19:30:29Z,448,395129,9175,152,0,hd,False,0,0.5133589479
Machine Learning,2020-08-22 18:04:41,Python Chat Bot Tutorial - Chatbot with Deep Learning (Part 1),wypVcNIH6D4,2019-05-28T00:44:52Z,971,397407,6554,138,0,hd,False,0,0.5117131068
Machine Learning,2020-08-22 0:45:34,Deep Learning In 5 Minutes | What Is Deep Learning? | Deep Learning Explained Simply | Simplilearn,6M5VXKLf4D4,2019-06-03T14:30:00Z,352,369726,6451,156,0,hd,False,0,0.510555129
Machine Learning,2020-08-22 18:04:41,Nuts and Bolts of Applying Deep Learning (Andrew Ng),F1ka6a13S9I,2016-09-27T17:47:35Z,4788,326214,4479,48,0,hd,False,0,0.5103735310999999
Machine Learning,2020-08-22 18:04:41,Stock Price Prediction Using Python &amp; Machine Learning,QIUxPv5PJOY,2019-12-22T00:36:23Z,2988,336983,8250,242,0,hd,False,0,0.5092225732
Machine Learning,2020-08-22 0:45:34,Machine Learning is Just Mathematics! Free Machine Learning Resources,tGyfmzuR4d4,2018-09-27T23:30:08Z,498,141783,8017,82,0,hd,False,0,0.5078117931
Machine Learning,2020-08-22 18:04:41,"Andrew Ng: Deep Learning, Education, and Real-World AI | Lex Fridman Podcast #73",0jspaMLxBig,2020-02-20T17:16:01Z,5350,163667,5719,66,0,hd,False,0,0.5069392891
Machine Learning,2020-08-22 0:45:34,Python Machine Learning Tutorial #2 - Linear Regression p.1,45ryDIPHdGg,2019-01-17T20:00:01Z,888,208166,3689,57,0,hd,False,0,0.5066716846
Machine Learning,2020-08-22 18:04:41,MIT 6.S191 (2019): Introduction to Deep Learning,5v1JnYv_yWs,2019-02-07T17:50:30Z,2728,207839,3031,40,0,hd,False,0,0.5065361203000001
Machine Learning,2020-08-22 18:04:41,How Machine Learning Can Help Businesses,8AhlfP0xC78,2018-09-27T14:14:21Z,131,247754,11,0,0,hd,False,0,0.5060846913
Machine Learning,2020-08-22 0:45:34,Deep Learning Demystified,Q9Z20HCPnww,2016-05-23T10:10:52Z,1339,254123,2359,89,0,hd,False,0,0.5060663124
Machine Learning,2020-08-22 18:04:41,7 Ways to Make Money with Machine Learning,mrRfpiAwad0,2018-11-05T02:08:10Z,806,485353,13471,742,0,hd,False,0,0.5057599773
Machine Learning,2020-08-22 18:04:41,"David Silver: AlphaGo, AlphaZero, and Deep Reinforcement Learning | Lex Fridman Podcast #86",uPUEq8d73JI,2020-04-03T21:16:46Z,6481,133500,4267,57,0,hd,False,0,0.5052843569
Machine Learning,2020-08-22 0:45:34,Machine learning - Introduction to Gaussian processes,4vGiHC35j9s,2013-02-05T04:13:18Z,4735,179283,1872,29,0,hd,False,0,0.5051901535
Machine Learning,2020-08-22 0:45:34,These books will help you learn machine learning,7R08MPXxiFQ,2019-08-18T10:04:03Z,623,94173,4328,29,0,hd,False,0,0.5049889069
Machine Learning,2020-08-22 18:04:41,Random Forest Algorithm - Random Forest Explained | Random Forest in Machine Learning | Simplilearn,eM4uJ6XGnSM,2018-03-12T13:36:19Z,2735,166073,2220,49,0,hd,False,0,0.5046889864
Machine Learning,2020-08-22 18:04:41,Deep Learning Full Course - Learn Deep Learning in 6 Hours | Deep Learning Tutorial | Edureka,DooxDIRAkPA,2019-09-08T08:38:47Z,21746,192542,3943,139,0,hd,False,0,0.5046613713
Machine Learning,2020-08-22 0:45:34,Machine Learning vs Deep Learning vs Artificial Intelligence | ML vs DL vs AI | Simplilearn,9dFhZFUkzuQ,2018-02-20T14:14:25Z,1677,254247,3290,187,0,hd,False,0,0.5046065813
Machine Learning,2020-08-22 0:45:34,PyTorch for Deep Learning - Full Course / Tutorial,GIsg-ZUy0MY,2020-04-30T13:30:00Z,34900,110652,3441,49,0,hd,False,0,0.5042674448
Machine Learning,2020-08-22 0:45:34,Q Learning Intro/Table - Reinforcement Learning p.1,yMk_XtIEzH8,2019-05-30T13:26:14Z,1444,128160,2507,38,0,hd,False,0,0.5042240023
Machine Learning,2020-08-22 18:04:41,"Daniel Kahneman: Thinking Fast and Slow, Deep Learning, and AI | Lex Fridman Podcast #65",UwwBG-MbniY,2020-01-14T18:09:21Z,4721,113096,3568,65,0,hd,False,0,0.5040693658
Machine Learning,2020-08-22 0:45:34,"Deep Learning for Computer Vision (Andrej Karpathy, OpenAI)",u6aEYuemt0M,2016-09-27T17:47:35Z,5117,118826,1663,11,0,hd,False,0,0.5039469168999999
Machine Learning,2020-08-22 0:45:34,MIT 6.S091: Introduction to Deep Reinforcement Learning (Deep RL),zR11FLZ-O9M,2019-01-24T17:20:33Z,4050,123996,2400,44,0,hd,False,0,0.5039063764
Machine Learning,2020-08-22 0:45:34,O que é Machine Learning? #HipstersPontoTube,Iuz_jc96bQk,2019-04-22T14:00:03Z,786,53719,4741,53,0,hd,False,0,0.5037806021
Machine Learning,2020-08-22 0:45:34,Machine Learning Tutorial Python - 7: Training and Testing Data,fwY9Qv96DJY,2018-08-09T11:06:42Z,394,118246,1720,29,0,hd,False,0,0.5035764727
Machine Learning,2020-08-22 18:04:41,Most Research in Deep Learning is a Total Waste of Time - Jeremy Howard | AI Podcast Clips,Bi7f1JSSlh8,2019-09-10T17:13:34Z,280,137592,4256,152,0,hd,False,0,0.5032651921
Machine Learning,2020-08-22 0:45:34,Decision Tree Solved | Id3 Algorithm (concept and numerical) | Machine Learning (2019),UdTKxGQvYdc,2019-04-19T05:00:01Z,1063,111718,1928,44,0,hd,False,0,0.5032427789
Machine Learning,2020-08-22 18:04:41,"Supervised, Unsupervised and Reinforcement Learning in Artificial Intelligence in Hindi",4dwsSz_fNSQ,2019-06-04T15:58:18Z,569,101863,2537,62,0,hd,False,0,0.5030687747
Machine Learning,2020-08-22 0:45:34,K Means Clustering Algorithm | K Means Example in Python | Machine Learning Algorithms | Edureka,1XqG0kaJVHY,2018-05-28T14:24:46Z,1625,157405,1838,100,0,hd,False,0,0.5030497276
Machine Learning,2020-08-22 0:45:34,"Big data, super algoritmos y procesadores: El machine learning que conduce autos",OKvWY_2cZAY,2017-10-19T04:16:47Z,863,81301,2585,45,0,hd,False,0,0.5029791185
Machine Learning,2020-08-22 18:04:41,Best Machine Learning Books,JqcdEeu527M,2018-11-15T23:51:17Z,405,50017,2771,19,0,hd,False,0,0.5029324766
Machine Learning,2020-08-22 18:04:41,"Brains, Sex, and Machine Learning",DleXA5ADG78,2012-08-17T16:16:01Z,3619,141782,539,44,0,hd,False,0,0.5029134155
Machine Learning,2020-08-22 0:45:34,Learn TensorFlow.js - Deep Learning and Neural Networks with JavaScript,EoYfa6mYOG4,2018-11-13T16:14:02Z,4777,87835,1911,33,0,hd,False,0,0.5028884259
Machine Learning,2020-08-22 0:45:34,Jeremy Howard: fast.ai Deep Learning Courses and Research | Lex Fridman Podcast #35,J6XcP4JOHmk,2019-08-27T16:00:25Z,6251,79786,2599,49,0,hd,False,0,0.5028638267000001
Machine Learning,2020-08-22 0:45:34,Artificial Intelligence vs Machine Learning - Gary explains,whlODvf-SVk,2018-01-30T14:00:47Z,484,70722,2833,49,0,hd,False,0,0.5028212312
Machine Learning,2020-08-22 0:45:34,Daphne Koller: Biomedicine and Machine Learning | Lex Fridman Podcast #93,xlMTWfkQqbY,2020-05-05T20:09:49Z,4324,67060,2402,42,0,hd,False,0,0.5025559829
Machine Learning,2020-08-22 18:04:41,Deep Learning New Frontiers | MIT 6.S191,tfM_DdbGTLs,2020-03-13T17:00:10Z,2290,83430,1289,23,0,hd,False,0,0.502524941
Machine Learning,2020-08-22 18:04:41,Workshop Data &amp; Machine Learning - Làm sao để bắt đầu?,xvdXi4ejk2w,2018-09-09T03:00:58Z,7997,70202,2055,36,0,hd,False,0,0.5024998914
Machine Learning,2020-08-22 18:04:41,Live- Implementation of End To End Kaggle Machine Learning Project With Deployment,p_tpQSY1aTs,2020-06-30T15:58:13Z,5436,44400,2352,19,0,hd,False,0,0.5024729439
Machine Learning,2020-08-22 18:04:41,Signal Processing and Machine Learning,mexN6d8QF9o,2015-07-15T20:17:57Z,380,75410,1336,19,0,hd,False,0,0.5024532293999999
Machine Learning,2020-08-22 0:45:34,A-01 -  ما هو علم تعليم الآلة what is machine learning,9-UTJxHXlVQ,2018-03-05T10:06:57Z,451,62931,1576,15,0,hd,False,0,0.5024203750999999
